filename,slice,min_row,min_col,max_row,max_col
sub-10792_ses-s0_T1w.nii.gz,150,42,12,194,147
sub-10793_ses-s0_T1w.nii.gz,139,33,13,201,144
sub-10793_ses-s2_T1w.nii.gz,139,33,13,196,144
sub-10793_ses-s4_T1w.nii.gz,153,25,15,186,144
sub-10793_ses-s6_T1w.nii.gz,115,31,10,198,141
sub-10794_ses-s0_T1w.nii.gz,134,33,9,191,152
sub-10794_ses-s2_T1w.nii.gz,136,34,10,192,152
sub-10794_ses-s4_T1w.nii.gz,143,36,10,193,150
sub-10795_ses-s0_T1w.nii.gz,129,31,13,186,141
sub-10795_ses-s2_T1w.nii.gz,136,33,13,198,146
sub-10795_ses-s4_T1w.nii.gz,138,33,15,198,146
sub-10795_ses-s6_T1w.nii.gz,154,27,15,182,141
sub-10796_ses-s0_T1w.nii.gz,140,34,13,194,149
sub-10797_ses-s0_T1w.nii.gz,139,33,15,195,143
sub-10798_ses-s0_T1w.nii.gz,141,31,9,200,150
sub-10799_ses-s0_T1w.nii.gz,144,42,15,207,143
sub-10799_ses-s2_T1w.nii.gz,143,33,15,196,143
sub-10799_ses-s4_T1w.nii.gz,145,33,13,197,141
sub-10799_ses-s6_T1w.nii.gz,121,31,13,197,141
sub-10800_ses-s0_T1w.nii.gz,147,25,15,204,144
sub-10800_ses-s2_T1w.nii.gz,144,24,15,200,144
sub-10800_ses-s4_T1w.nii.gz,139,24,13,200,144
sub-10800_ses-s6_T1w.nii.gz,117,28,15,209,144
sub-10801_ses-s0_T1w.nii.gz,143,33,13,199,146
sub-10802_ses-s0_T1w.nii.gz,141,25,18,195,147
sub-10805_ses-s0_T1w.nii.gz,143,34,12,206,150
sub-10808_ses-s0_T1w.nii.gz,140,33,16,197,143
sub-10808_ses-s2_T1w.nii.gz,144,34,16,200,141
sub-10808_ses-s4_T1w.nii.gz,156,28,16,188,141
sub-10808_ses-s6_T1w.nii.gz,151,22,16,181,141
sub-10809_ses-s0_T1w.nii.gz,141,31,12,191,147
sub-10809_ses-s2_T1w.nii.gz,144,31,12,194,146
sub-10809_ses-s4_T1w.nii.gz,147,29,11,199,143
sub-10812_ses-s0_T1w.nii.gz,141,31,9,200,150
sub-10812_ses-s6_T1w.nii.gz,152,15,9,182,150
sub-10814_ses-s0_T1w.nii.gz,144,29,12,209,150
sub-10814_ses-s2_T1w.nii.gz,149,24,9,205,149
sub-10814_ses-s4_T1w.nii.gz,148,24,9,207,150
sub-10815_ses-s0_T1w.nii.gz,154,34,9,186,150
sub-10815_ses-s2_T1w.nii.gz,141,37,9,195,152
sub-10815_ses-s4_T1w.nii.gz,139,37,9,192,151
sub-10816_ses-s0_T1w.nii.gz,145,40,18,193,138
sub-10816_ses-s2_T1w.nii.gz,146,42,18,193,137
sub-10816_ses-s4_T1w.nii.gz,142,40,18,195,137
sub-10816_ses-s6_T1w.nii.gz,139,36,19,189,140
sub-10817_ses-s0_T1w.nii.gz,140,31,9,196,152
sub-10817_ses-s2_T1w.nii.gz,140,31,9,194,149
sub-10817_ses-s4_T1w.nii.gz,145,31,10,196,150
sub-10818_ses-s0_T1w.nii.gz,139,30,16,198,146
sub-10818_ses-s4_T1w.nii.gz,152,24,15,184,143
sub-10819_ses-s0_T1w.nii.gz,147,39,10,195,150
sub-10819_ses-s2_T1w.nii.gz,148,40,9,194,150
sub-10819_ses-s6_T1w.nii.gz,147,28,9,179,150
sub-10820_ses-s0_T1w.nii.gz,140,33,13,194,146
sub-10820_ses-s2_T1w.nii.gz,140,33,15,194,146
sub-10820_ses-s4_T1w.nii.gz,136,34,13,190,146
sub-10820_ses-s6_T1w.nii.gz,147,18,13,180,146
sub-10821_ses-s0_T1w.nii.gz,141,31,10,198,147
sub-10822_ses-s0_T1w.nii.gz,141,21,6,207,150
sub-10824_ses-s0_T1w.nii.gz,144,34,18,195,141
sub-10825_ses-s0_T1w.nii.gz,139,37,13,189,146
sub-10826_ses-s0_T1w.nii.gz,139,28,16,202,144
sub-10826_ses-s6_T1w.nii.gz,149,16,15,188,144
sub-10827_ses-s0_T1w.nii.gz,149,37,15,197,146
sub-10827_ses-s2_T1w.nii.gz,150,39,15,197,146
sub-10827_ses-s4_T1w.nii.gz,147,39,15,197,146
sub-10827_ses-s6_T1w.nii.gz,137,33,15,194,146
sub-10828_ses-s0_T1w.nii.gz,143,28,15,200,143
sub-10828_ses-s2_T1w.nii.gz,144,28,16,198,143
sub-10828_ses-s4_T1w.nii.gz,153,28,18,197,143
sub-10828_ses-s6_T1w.nii.gz,136,34,15,204,141
sub-10829_ses-s0_T1w.nii.gz,148,37,18,201,141
sub-10829_ses-s2_T1w.nii.gz,144,33,18,197,141
sub-10829_ses-s4_T1w.nii.gz,143,34,16,197,140
sub-10833_ses-s0_T1w.nii.gz,147,31,13,200,143
sub-10833_ses-s2_T1w.nii.gz,151,40,15,208,146
sub-10837_ses-s0_T1w.nii.gz,152,31,18,198,143
sub-10837_ses-s2_T1w.nii.gz,144,31,16,198,141
sub-10837_ses-s4_T1w.nii.gz,138,30,18,197,143
sub-10837_ses-s6_T1w.nii.gz,129,33,18,201,143
sub-10838_ses-s0_T1w.nii.gz,141,28,10,206,150
sub-10838_ses-s2_T1w.nii.gz,141,27,10,203,150
sub-10838_ses-s4_T1w.nii.gz,158,32,10,225,150
sub-10838_ses-s6_T1w.nii.gz,131,28,9,206,147
sub-10839_ses-s0_T1w.nii.gz,147,34,15,200,144
sub-10839_ses-s2_T1w.nii.gz,143,34,15,200,144
sub-10839_ses-s6_T1w.nii.gz,133,39,15,206,144
sub-10840_ses-s0_T1w.nii.gz,144,28,15,198,146
sub-10841_ses-s2_T1w.nii.gz,136,33,13,198,146
sub-10841_ses-s4_T1w.nii.gz,145,22,13,185,137
sub-10841_ses-s6_T1w.nii.gz,140,19,18,182,141
sub-10842_ses-s0_T1w.nii.gz,148,34,12,201,150
sub-10842_ses-s2_T1w.nii.gz,146,36,12,200,150
sub-10843_ses-s2_T1w.nii.gz,147,28,9,201,150
sub-10845_ses-s0_T1w.nii.gz,144,30,6,201,155
sub-10845_ses-s2_T1w.nii.gz,141,27,6,197,156
sub-10845_ses-s4_T1w.nii.gz,139,26,6,199,156
sub-10845_ses-s6_T1w.nii.gz,132,31,6,201,155
sub-10846_ses-s0_T1w.nii.gz,145,33,12,198,150
sub-10846_ses-s4_T1w.nii.gz,151,33,12,200,149
sub-10848_ses-s0_T1w.nii.gz,147,31,12,203,146
sub-10849_ses-s0_T1w.nii.gz,137,25,9,200,152
sub-10849_ses-s4_T1w.nii.gz,144,25,7,198,150
sub-10850_ses-s0_T1w.nii.gz,141,31,16,192,143
sub-10850_ses-s2_T1w.nii.gz,138,31,16,194,143
sub-10851_ses-s0_T1w.nii.gz,144,25,16,201,142
sub-10852_ses-s0_T1w.nii.gz,146,30,12,196,146
sub-10852_ses-s2_T1w.nii.gz,143,28,13,197,147
sub-10853_ses-s0_T1w.nii.gz,144,28,12,204,149
sub-10853_ses-s2_T1w.nii.gz,140,18,10,187,147
sub-10854_ses-s0_T1w.nii.gz,141,27,13,197,144
sub-10855_ses-s0_T1w.nii.gz,149,40,18,196,144
sub-10857_ses-s6_T1w.nii.gz,132,28,15,194,146
sub-10858_ses-s0_T1w.nii.gz,143,36,10,194,150
sub-10858_ses-s2_T1w.nii.gz,146,33,10,199,150
sub-10858_ses-s4_T1w.nii.gz,144,33,9,197,149
sub-10858_ses-s6_T1w.nii.gz,130,33,9,201,150
sub-10859_ses-s0_T1w.nii.gz,141,28,13,198,146
sub-10860_ses-s6_T1w.nii.gz,137,31,13,197,143
sub-10861_ses-s0_T1w.nii.gz,150,43,6,212,153
sub-10864_ses-s0_T1w.nii.gz,150,33,10,198,152
sub-10864_ses-s2_T1w.nii.gz,147,33,10,198,152
sub-10864_ses-s4_T1w.nii.gz,145,30,9,197,150
sub-10864_ses-s6_T1w.nii.gz,144,36,9,201,150
sub-10865_ses-s0_T1w.nii.gz,147,36,12,192,150
sub-10866_ses-s0_T1w.nii.gz,137,25,6,199,152
sub-10867_ses-s0_T1w.nii.gz,149,30,13,200,144
sub-10867_ses-s2_T1w.nii.gz,144,30,13,198,144
sub-10867_ses-s4_T1w.nii.gz,147,30,15,201,146
sub-10869_ses-s0_T1w.nii.gz,144,30,10,201,152
sub-10869_ses-s2_T1w.nii.gz,144,30,9,200,150
sub-10869_ses-s6_T1w.nii.gz,127,34,9,207,150
sub-10870_ses-s0_T1w.nii.gz,160,31,9,198,152
sub-10871_ses-s0_T1w.nii.gz,142,30,13,193,143
sub-10872_ses-s2_T1w.nii.gz,149,40,12,194,149
sub-10872_ses-s6_T1w.nii.gz,158,26,12,179,149
sub-10873_ses-s0_T1w.nii.gz,145,31,7,204,153
sub-10873_ses-s2_T1w.nii.gz,147,31,7,203,152
sub-10873_ses-s4_T1w.nii.gz,145,30,7,201,152
sub-10873_ses-s6_T1w.nii.gz,144,31,7,206,152
sub-10876_ses-s0_T1w.nii.gz,145,33,12,195,144
sub-10877_ses-s0_T1w.nii.gz,153,25,13,191,146
sub-10877_ses-s2_T1w.nii.gz,140,32,13,198,146
sub-10878_ses-s0_T1w.nii.gz,149,27,16,200,143
sub-10880_ses-s0_T1w.nii.gz,143,31,16,196,144
sub-10881_ses-s0_T1w.nii.gz,145,27,12,204,146
sub-10883_ses-s0_T1w.nii.gz,146,33,13,194,144
sub-10883_ses-s2_T1w.nii.gz,141,31,13,194,146
sub-10883_ses-s4_T1w.nii.gz,138,27,10,197,142
sub-10883_ses-s6_T1w.nii.gz,125,34,13,197,144
sub-10885_ses-s0_T1w.nii.gz,138,31,9,197,150
sub-10885_ses-s2_T1w.nii.gz,141,30,9,197,149
sub-10886_ses-s0_T1w.nii.gz,146,36,15,200,146
sub-10886_ses-s2_T1w.nii.gz,144,36,13,200,144
sub-10886_ses-s4_T1w.nii.gz,148,37,13,201,144
sub-10886_ses-s6_T1w.nii.gz,159,28,15,189,146
sub-10888_ses-s0_T1w.nii.gz,145,31,10,199,147
sub-10888_ses-s2_T1w.nii.gz,161,24,10,190,149
sub-10888_ses-s4_T1w.nii.gz,153,25,10,179,149
sub-10888_ses-s6_T1w.nii.gz,160,25,12,181,147
sub-10889_ses-s0_T1w.nii.gz,134,36,7,193,153
sub-10889_ses-s2_T1w.nii.gz,135,36,6,191,152
sub-10889_ses-s4_T1w.nii.gz,136,34,7,192,153
sub-10889_ses-s6_T1w.nii.gz,119,37,6,197,152
sub-10894_ses-s0_T1w.nii.gz,148,34,15,203,143
sub-10894_ses-s2_T1w.nii.gz,149,33,15,203,143
sub-10894_ses-s4_T1w.nii.gz,146,38,15,208,143
sub-10894_ses-s6_T1w.nii.gz,156,24,15,189,143
sub-10895_ses-s0_T1w.nii.gz,143,36,19,191,138
sub-10896_ses-s0_T1w.nii.gz,144,34,13,197,144
sub-10896_ses-s4_T1w.nii.gz,149,36,12,197,144
sub-10896_ses-s6_T1w.nii.gz,132,36,13,200,146
sub-10897_ses-s0_T1w.nii.gz,132,34,15,206,143
sub-10897_ses-s2_T1w.nii.gz,143,25,15,197,143
sub-10897_ses-s4_T1w.nii.gz,137,30,15,203,143
sub-10897_ses-s6_T1w.nii.gz,124,22,13,195,140
sub-10898_ses-s0_T1w.nii.gz,142,30,12,196,143
sub-10898_ses-s2_T1w.nii.gz,139,30,13,195,144
sub-10898_ses-s4_T1w.nii.gz,139,30,13,195,144
sub-10898_ses-s6_T1w.nii.gz,141,33,10,200,143
sub-10899_ses-s0_T1w.nii.gz,137,30,10,194,150
sub-10900_ses-s0_T1w.nii.gz,146,30,16,203,144
sub-10902_ses-s0_T1w.nii.gz,144,37,13,191,146
sub-10902_ses-s2_T1w.nii.gz,159,37,13,189,146
sub-10903_ses-s0_T1w.nii.gz,147,34,12,203,149
sub-10903_ses-s2_T1w.nii.gz,141,34,10,200,147
sub-10903_ses-s4_T1w.nii.gz,140,33,11,200,147
sub-10903_ses-s6_T1w.nii.gz,149,28,10,191,146
sub-10905_ses-s0_T1w.nii.gz,138,28,15,200,147
sub-10905_ses-s2_T1w.nii.gz,141,27,13,198,146
sub-10906_ses-s0_T1w.nii.gz,142,30,15,204,146
sub-10906_ses-s4_T1w.nii.gz,140,30,15,203,146
sub-10906_ses-s6_T1w.nii.gz,132,28,13,185,143
sub-10907_ses-s0_T1w.nii.gz,143,34,12,197,150
sub-10907_ses-s2_T1w.nii.gz,152,26,10,189,150
sub-10909_ses-s0_T1w.nii.gz,148,30,13,207,146
sub-10911_ses-s0_T1w.nii.gz,141,31,18,197,143
sub-10911_ses-s2_T1w.nii.gz,138,30,16,197,140
sub-10911_ses-s4_T1w.nii.gz,138,31,18,198,143
sub-10911_ses-s6_T1w.nii.gz,140,21,19,188,143
sub-10912_ses-s0_T1w.nii.gz,145,33,15,201,144
sub-10912_ses-s2_T1w.nii.gz,143,33,15,201,144
sub-10913_ses-s2_T1w.nii.gz,138,27,12,200,146
sub-10914_ses-s0_T1w.nii.gz,144,27,12,203,149
sub-10914_ses-s4_T1w.nii.gz,164,33,15,226,148
sub-10916_ses-s0_T1w.nii.gz,139,37,10,193,149
sub-10916_ses-s2_T1w.nii.gz,142,37,10,190,149
sub-10916_ses-s4_T1w.nii.gz,149,40,10,200,148
sub-10916_ses-s6_T1w.nii.gz,131,37,9,191,147
sub-10917_ses-s0_T1w.nii.gz,147,31,18,195,141
sub-10917_ses-s6_T1w.nii.gz,137,19,18,179,141
sub-10918_ses-s0_T1w.nii.gz,150,37,13,195,146
sub-10919_ses-s0_T1w.nii.gz,144,30,12,206,149
sub-10919_ses-s2_T1w.nii.gz,150,27,10,201,147
sub-10919_ses-s4_T1w.nii.gz,139,28,10,207,147
sub-10919_ses-s6_T1w.nii.gz,166,22,12,187,147
sub-10921_ses-s0_T1w.nii.gz,147,31,13,197,144
sub-10921_ses-s2_T1w.nii.gz,142,30,12,195,144
sub-10923_ses-s0_T1w.nii.gz,139,28,13,204,147
sub-10923_ses-s2_T1w.nii.gz,149,28,13,204,146
sub-10923_ses-s4_T1w.nii.gz,146,28,13,204,146
sub-10923_ses-s6_T1w.nii.gz,130,31,13,204,148
sub-10924_ses-s0_T1w.nii.gz,146,28,15,197,146
sub-10924_ses-s2_T1w.nii.gz,143,28,15,194,146
sub-10925_ses-s0_T1w.nii.gz,146,36,15,191,140
sub-10925_ses-s2_T1w.nii.gz,158,42,16,195,143
sub-10927_ses-s0_T1w.nii.gz,135,25,12,204,150
sub-10927_ses-s2_T1w.nii.gz,138,25,10,207,147
sub-10927_ses-s4_T1w.nii.gz,140,28,12,213,149
sub-10927_ses-s6_T1w.nii.gz,158,27,12,197,146
sub-10928_ses-s0_T1w.nii.gz,147,21,9,200,152
sub-10929_ses-s0_T1w.nii.gz,138,22,9,203,146
sub-10929_ses-s2_T1w.nii.gz,138,21,10,200,149
sub-10929_ses-s4_T1w.nii.gz,143,22,10,200,147
sub-10929_ses-s6_T1w.nii.gz,153,22,15,175,145
sub-10930_ses-s0_T1w.nii.gz,139,30,9,201,150
sub-10931_ses-s0_T1w.nii.gz,138,28,10,200,147
sub-10931_ses-s2_T1w.nii.gz,140,25,10,200,147
sub-10932_ses-s0_T1w.nii.gz,144,30,14,201,141
sub-10933_ses-s0_T1w.nii.gz,147,31,13,203,144
sub-10933_ses-s2_T1w.nii.gz,145,30,13,201,144
sub-10934_ses-s0_T1w.nii.gz,141,30,16,197,144
sub-10935_ses-s0_T1w.nii.gz,148,39,13,195,144
sub-10935_ses-s2_T1w.nii.gz,139,40,12,192,146
sub-10935_ses-s4_T1w.nii.gz,141,33,9,195,143
sub-10935_ses-s6_T1w.nii.gz,148,34,13,187,146
sub-10936_ses-s0_T1w.nii.gz,144,34,19,189,137
sub-10936_ses-s2_T1w.nii.gz,155,30,22,188,138
sub-10936_ses-s4_T1w.nii.gz,146,36,21,194,137
sub-10936_ses-s6_T1w.nii.gz,125,34,21,191,137
sub-10937_ses-s0_T1w.nii.gz,144,33,7,200,152
sub-10937_ses-s2_T1w.nii.gz,149,33,7,200,152
sub-10937_ses-s4_T1w.nii.gz,146,33,10,199,153
sub-10937_ses-s6_T1w.nii.gz,139,25,9,177,152
sub-10938_ses-s0_T1w.nii.gz,144,31,15,203,144
sub-10939_ses-s0_T1w.nii.gz,147,43,12,192,147
sub-10939_ses-s2_T1w.nii.gz,144,43,10,192,147
sub-10940_ses-s0_T1w.nii.gz,141,31,16,203,143
sub-10941_ses-s0_T1w.nii.gz,135,34,15,198,146
sub-10941_ses-s2_T1w.nii.gz,135,34,15,200,146
sub-10942_ses-s0_T1w.nii.gz,143,36,15,197,141
sub-10944_ses-s2_T1w.nii.gz,144,28,16,203,143
sub-10944_ses-s4_T1w.nii.gz,144,28,15,203,143
sub-10944_ses-s6_T1w.nii.gz,134,34,15,209,141
sub-10946_ses-s0_T1w.nii.gz,140,36,15,200,166
sub-10947_ses-s0_T1w.nii.gz,137,36,7,197,152
sub-10948_ses-s0_T1w.nii.gz,143,36,10,191,150
sub-10949_ses-s0_T1w.nii.gz,142,28,15,198,143
sub-10950_ses-s0_T1w.nii.gz,144,24,16,204,143
sub-10952_ses-s0_T1w.nii.gz,147,34,13,197,146
sub-10952_ses-s2_T1w.nii.gz,143,33,13,195,146
sub-10952_ses-s4_T1w.nii.gz,143,33,13,194,146
sub-10952_ses-s6_T1w.nii.gz,131,28,10,189,146
sub-10953_ses-s0_T1w.nii.gz,136,33,13,195,146
sub-10953_ses-s2_T1w.nii.gz,140,33,13,197,146
sub-10953_ses-s4_T1w.nii.gz,138,31,15,197,147
sub-10953_ses-s6_T1w.nii.gz,126,25,13,192,143
sub-10954_ses-s0_T1w.nii.gz,138,31,13,200,152
sub-10954_ses-s2_T1w.nii.gz,135,31,10,195,149
sub-10955_ses-s0_T1w.nii.gz,138,31,12,201,146
sub-10955_ses-s2_T1w.nii.gz,143,33,12,200,146
sub-10955_ses-s4_T1w.nii.gz,141,32,10,201,144
sub-10957_ses-s0_T1w.nii.gz,136,28,16,186,144
sub-10958_ses-s0_T1w.nii.gz,141,31,13,200,146
sub-10959_ses-s0_T1w.nii.gz,145,37,9,197,152
sub-10959_ses-s2_T1w.nii.gz,147,37,9,197,150
sub-10959_ses-s4_T1w.nii.gz,150,37,9,198,150
sub-10960_ses-s0_T1w.nii.gz,147,40,13,197,146
sub-10961_ses-s0_T1w.nii.gz,141,30,10,194,150
sub-10962_ses-s2_T1w.nii.gz,138,34,7,198,152
sub-10963_ses-s0_T1w.nii.gz,140,30,10,197,152
sub-10963_ses-s2_T1w.nii.gz,145,30,9,203,150
sub-10963_ses-s4_T1w.nii.gz,159,25,9,191,149
sub-10964_ses-s0_T1w.nii.gz,152,36,13,197,146
sub-10964_ses-s2_T1w.nii.gz,158,36,13,197,146
sub-10964_ses-s4_T1w.nii.gz,162,39,13,197,146
sub-10964_ses-s6_T1w.nii.gz,141,36,13,197,144
sub-10965_ses-s0_T1w.nii.gz,144,31,13,200,146
sub-10965_ses-s2_T1w.nii.gz,141,33,15,200,146
sub-10965_ses-s4_T1w.nii.gz,145,32,12,200,144
sub-10965_ses-s6_T1w.nii.gz,134,31,12,200,144
sub-10966_ses-s0_T1w.nii.gz,141,31,15,200,142
sub-10967_ses-s0_T1w.nii.gz,140,33,16,187,144
sub-10968_ses-s0_T1w.nii.gz,143,40,12,191,147
sub-10970_ses-s0_T1w.nii.gz,141,29,13,195,143
sub-10970_ses-s2_T1w.nii.gz,141,28,15,195,144
sub-10970_ses-s4_T1w.nii.gz,138,28,15,192,146
sub-10970_ses-s6_T1w.nii.gz,121,25,13,187,144
sub-10971_ses-s2_T1w.nii.gz,141,28,7,203,153
sub-10971_ses-s4_T1w.nii.gz,141,28,7,201,152
sub-10971_ses-s6_T1w.nii.gz,147,19,7,192,152
sub-10972_ses-s0_T1w.nii.gz,132,28,12,200,146
sub-10972_ses-s2_T1w.nii.gz,138,30,13,197,147
sub-10972_ses-s4_T1w.nii.gz,153,35,15,221,148
sub-10973_ses-s0_T1w.nii.gz,144,25,12,206,146
sub-10973_ses-s2_T1w.nii.gz,150,24,13,209,146
sub-10973_ses-s4_T1w.nii.gz,165,33,16,231,150
sub-10974_ses-s0_T1w.nii.gz,144,40,9,191,150
sub-10974_ses-s2_T1w.nii.gz,144,40,10,188,152
sub-10974_ses-s4_T1w.nii.gz,141,39,9,191,150
sub-10975_ses-s0_T1w.nii.gz,137,25,12,200,147
sub-10976_ses-s0_T1w.nii.gz,144,31,18,204,143
sub-10976_ses-s2_T1w.nii.gz,141,36,18,206,143
sub-10976_ses-s4_T1w.nii.gz,161,37,18,227,144
sub-10976_ses-s6_T1w.nii.gz,147,30,16,201,141
sub-10979_ses-s0_T1w.nii.gz,141,30,13,200,143
sub-10979_ses-s2_T1w.nii.gz,146,30,15,203,143
sub-10979_ses-s6_T1w.nii.gz,153,27,19,179,140
sub-10980_ses-s0_T1w.nii.gz,142,30,10,204,150
sub-10980_ses-s2_T1w.nii.gz,143,32,10,200,150
sub-10982_ses-s0_T1w.nii.gz,150,34,10,201,146
sub-10982_ses-s2_T1w.nii.gz,145,35,12,201,149
sub-10982_ses-s4_T1w.nii.gz,147,34,12,198,147
sub-10982_ses-s6_T1w.nii.gz,147,34,13,192,147
sub-10984_ses-s0_T1w.nii.gz,148,33,16,190,143
sub-10984_ses-s2_T1w.nii.gz,144,33,15,191,143
sub-10984_ses-s4_T1w.nii.gz,147,34,18,195,143
sub-10985_ses-s0_T1w.nii.gz,145,34,12,200,147
sub-10985_ses-s4_T1w.nii.gz,140,33,12,200,147
sub-10987_ses-s0_T1w.nii.gz,138,28,7,206,149
sub-10987_ses-s2_T1w.nii.gz,149,24,7,200,149
sub-10987_ses-s6_T1w.nii.gz,129,24,9,201,150
sub-10988_ses-s0_T1w.nii.gz,146,36,13,194,146
sub-10989_ses-s0_T1w.nii.gz,142,27,13,198,144
sub-10989_ses-s2_T1w.nii.gz,142,27,13,198,144
sub-10989_ses-s6_T1w.nii.gz,159,37,15,195,143
sub-10990_ses-s0_T1w.nii.gz,144,33,13,200,147
sub-10991_ses-s0_T1w.nii.gz,143,39,16,194,144
sub-10993_ses-s0_T1w.nii.gz,144,28,15,203,143
sub-10993_ses-s2_T1w.nii.gz,147,29,15,203,143
sub-10993_ses-s4_T1w.nii.gz,148,28,15,204,143
sub-10993_ses-s6_T1w.nii.gz,130,30,13,204,143
sub-10995_ses-s0_T1w.nii.gz,145,34,21,195,144
sub-10995_ses-s2_T1w.nii.gz,158,27,18,188,143
sub-10996_ses-s0_T1w.nii.gz,139,36,13,195,146
sub-10996_ses-s2_T1w.nii.gz,147,37,12,197,144
sub-10996_ses-s4_T1w.nii.gz,148,31,15,189,147
sub-10996_ses-s6_T1w.nii.gz,161,27,15,178,146
sub-10997_ses-s0_T1w.nii.gz,141,34,16,194,140
sub-10997_ses-s2_T1w.nii.gz,142,34,16,189,140
sub-10997_ses-s4_T1w.nii.gz,144,36,16,194,141
sub-10998_ses-s0_T1w.nii.gz,143,31,12,193,150
sub-10999_ses-s0_T1w.nii.gz,144,30,16,197,144
sub-10999_ses-s2_T1w.nii.gz,147,30,15,197,143
sub-10999_ses-s4_T1w.nii.gz,141,30,16,194,144
sub-11000_ses-s0_T1w.nii.gz,136,31,15,192,149
sub-11001_ses-s0_T1w.nii.gz,141,36,12,195,146
sub-11001_ses-s4_T1w.nii.gz,143,39,12,197,144
sub-11003_ses-s0_T1w.nii.gz,149,34,13,203,149
sub-11003_ses-s2_T1w.nii.gz,147,31,12,198,147
sub-11004_ses-s0_T1w.nii.gz,143,28,15,200,141
sub-11004_ses-s2_T1w.nii.gz,152,18,16,191,143
sub-11005_ses-s0_T1w.nii.gz,144,31,13,197,140
sub-11006_ses-s0_T1w.nii.gz,151,36,9,198,150
sub-11006_ses-s2_T1w.nii.gz,147,34,9,197,150
sub-30001_ses-s0_T1w.nii.gz,144,39,16,203,144
sub-30001_ses-s2_T1w.nii.gz,141,27,15,198,147
sub-30001_ses-s4_T1w.nii.gz,141,28,15,201,146
sub-30001_ses-s6_T1w.nii.gz,128,27,16,200,144
sub-30003_ses-s0_T1w.nii.gz,121,36,18,205,140
sub-30003_ses-s2_T1w.nii.gz,144,30,16,200,138
sub-30003_ses-s4_T1w.nii.gz,151,19,16,189,140
sub-30003_ses-s6_T1w.nii.gz,118,27,16,195,140
sub-30004_ses-s0_T1w.nii.gz,125,35,15,209,146
sub-30004_ses-s2_T1w.nii.gz,132,25,15,200,143
sub-30004_ses-s4_T1w.nii.gz,135,22,12,191,143
sub-30005_ses-s0_T1w.nii.gz,127,36,9,204,149
sub-30005_ses-s2_T1w.nii.gz,134,30,12,197,150
sub-30005_ses-s4_T1w.nii.gz,132,30,10,198,150
sub-30005_ses-s6_T1w.nii.gz,126,27,10,197,150
sub-30006_ses-s0_T1w.nii.gz,135,43,10,191,149
sub-30006_ses-s2_T1w.nii.gz,141,36,9,191,147
sub-30006_ses-s4_T1w.nii.gz,144,36,10,192,149
sub-30007_ses-s0_T1w.nii.gz,143,43,14,203,155
sub-30007_ses-s2_T1w.nii.gz,141,28,9,200,152
sub-30007_ses-s4_T1w.nii.gz,146,24,9,194,152
sub-30007_ses-s6_T1w.nii.gz,126,30,9,206,152
sub-30008_ses-s0_T1w.nii.gz,125,37,15,210,146
sub-30008_ses-s2_T1w.nii.gz,148,28,15,201,146
sub-30008_ses-s4_T1w.nii.gz,150,28,13,200,144
sub-30008_ses-s6_T1w.nii.gz,123,19,13,191,144
sub-30009_ses-s0_T1w.nii.gz,136,37,22,210,157
sub-30009_ses-s4_T1w.nii.gz,136,22,12,198,146
sub-30009_ses-s6_T1w.nii.gz,120,20,13,198,149
sub-30010_ses-s0_T1w.nii.gz,147,45,18,204,141
sub-30010_ses-s2_T1w.nii.gz,146,28,15,200,140
sub-30010_ses-s4_T1w.nii.gz,143,22,16,191,141
sub-30010_ses-s6_T1w.nii.gz,135,37,19,197,143
sub-30011_ses-s0_T1w.nii.gz,150,30,13,195,146
sub-30011_ses-s2_T1w.nii.gz,147,31,13,198,146
sub-30011_ses-s4_T1w.nii.gz,147,31,15,197,147
sub-30011_ses-s6_T1w.nii.gz,145,30,13,195,147
sub-30012_ses-s0_T1w.nii.gz,142,31,19,198,158
sub-30012_ses-s2_T1w.nii.gz,135,28,10,203,152
sub-30012_ses-s4_T1w.nii.gz,147,28,10,203,149
sub-30012_ses-s6_T1w.nii.gz,146,27,9,203,149
sub-30014_ses-s0_T1w.nii.gz,151,34,15,177,143
sub-30014_ses-s2_T1w.nii.gz,150,39,15,194,144
sub-30015_ses-s0_T1w.nii.gz,128,30,16,191,144
sub-30015_ses-s2_T1w.nii.gz,140,34,16,195,144
sub-30015_ses-s4_T1w.nii.gz,150,32,16,194,144
sub-30015_ses-s6_T1w.nii.gz,117,39,16,203,143
sub-30016_ses-s0_T1w.nii.gz,152,38,18,194,161
sub-30016_ses-s2_T1w.nii.gz,143,36,7,200,153
sub-30016_ses-s4_T1w.nii.gz,144,37,6,198,152
sub-30016_ses-s6_T1w.nii.gz,137,36,7,203,153
sub-30017_ses-s0_T1w.nii.gz,163,45,15,186,143
sub-30017_ses-s2_T1w.nii.gz,146,30,15,179,146
sub-30017_ses-s4_T1w.nii.gz,144,34,13,188,144
sub-30017_ses-s6_T1w.nii.gz,147,34,13,194,146
sub-30019_ses-s0_T1w.nii.gz,129,31,9,191,152
sub-30019_ses-s2_T1w.nii.gz,141,36,10,197,152
sub-30019_ses-s4_T1w.nii.gz,146,36,9,197,152
sub-30019_ses-s6_T1w.nii.gz,142,25,9,183,150
sub-30020_ses-s0_T1w.nii.gz,150,31,12,185,149
sub-30020_ses-s2_T1w.nii.gz,140,31,9,194,149
